sample_id,iteration,seed,my_measure
482,4,99587773152078306177588598384955103052,1
482,5,159589345893905311033849617492484830320,1
482,6,275446811287884925804335705712107607534,1
482,7,222534994152213691522573570819693345429,1
482,8,3270402733012515967754989488156800596,1
482,9,146005268600742178717703432622250749664,1
483,0,135078088234058092452634550329396432457,1
483,1,68645701218269460191247188561091541393,1
483,2,163610858888206415382939197798581989892,1
483,3,247675052723566611406634553015599157259,1
483,4,299708523582250882889903773324554926264,1
483,5,197142824686428644957951919759534521656,1
483,6,249579308763510486139015615040406407441,1
483,7,259553992984150888880507986208986234250,1
483,8,230956528228471387694511315299457347055,1
483,9,179519495562898578737799600475983788092,1
484,0,120477215730324605646096742637465563819,1
484,1,195050108166108376181308242840502858529,1
484,2,36811206146779454460112574590086071484,1
484,3,232395763470404105921665812703256091489,1
484,4,190876637115541660878469095412520036710,1
484,5,278002274263718458526302957299417940145,1
484,6,277902332216146198210556804936416279199,1
484,7,325754402513105066660474631961513195152,1
484,8,74248130073782737354810296149721145694,1
484,9,108839297313131938698998029971457109120,1
485,0,129131702075440676545596701469295174100,1
485,1,238696356901690146278229821468434637892,1
485,2,16764205476345266799047501079322059299,1
485,3,36193868225242550705049750929977227472,1
485,4,161035747739967263056072093993044860387,1
485,5,300605623531647328486222978864842381561,1
485,6,198741662146290647320642092974156676159,1
485,7,124957067238263400679300505222039653885,1
485,8,73812169945506092754984815538578834349,1
485,9,186552519078714649998360930215331379414,1
486,0,330410305689621088480513660838126182861,1
486,1,101413135774722319957290899992270712470,1
486,2,278387711962389080615472679889026949992,1
486,3,52435484272587653381645546754175018764,1
486,4,156788499929873540620787267213988275568,1
486,5,20570379960496981497689775591724686274,1
486,6,107002253626842863630878822893680019972,1
486,7,64482354783735537832155167964406305646,1
486,8,82334469354285847294107368512524407423,1
486,9,214992056652139153526178730039152532721,1
487,0,164905357525666243216143259225830262048,1
487,1,278940552234216743129579343128730009352,1
487,2,296065453884244321533747512875550083909,1
487,3,194783755873794120066137871497202749071,1
487,4,129584377237515859059646987544824738950,1
487,5,283498483069144210039283231274434094648,1
487,6,299168965595324397466277763593049283016,1
487,7,125564333284699058015203291797107205102,1
487,8,272429627238832205225591115901086832220,1
487,9,33798213770561491915275492077940618655,1
488,0,180018050960029914021615434531573072100,1
488,1,43347078947072092893117038155820728862,1
488,2,155045016250176919813294225247483938044,1
488,3,268836907254424007442382723067323759693,1
488,4,172160170256224771918323768501556654330,1
488,5,45678216025540578657464818004927761213,1
488,6,168640987911079127888716137599773529304,1
488,7,120903213531772836867995600526691696659,1
488,8,130149098367688709398714607246151277792,1
488,9,338921109392927409879943482768032482961,1
489,0,305406105235992602268577867693302616747,1
489,1,229493322876099527590211045697105203444,1
489,2,205344742162221598221946119741693263189,1
489,3,248998912970982918878028107163928253162,1
489,4,77382363746932505728408323329742095594,1
489,5,171068601421887294962729169438808303831,1
489,6,122766018198023589494845124945440497616,1
489,7,197170270045877384567602080631897946454,1
489,8,27029114667984239431344749542704176315,1
489,9,306981607448218701974938474528003978072,1
490,0,255802229599389318004116837873250024528,1
490,1,157333620053374814076508260620003144457,1
490,2,65953505239353482393425415357265648746,1
490,3,144205639269916854732582270799945617669,1
490,4,135963135838394724273244440677275831843,1
490,5,266674604600588126969520250789263132790,1
490,6,143700004909111470818639011635625488229,1
490,7,206333509478956121123912333698285404754,1
490,8,184057915161768178688555578295355941074,1
490,9,190825714610623120350303175894948933151,1
491,0,247902002948098869981784627032002200882,1
491,1,198394464536000808275445591381160513195,1
491,2,206723789626275891253220708887998118267,1
491,3,209557956370517392829845274798592329477,1
491,4,121499046573960770107250465500696684982,1
491,5,293406431520190495747608181576649783140,1
491,6,138611532826689643127660486285205320776,1
491,7,11776072219950894065188101855500253690,1
491,8,127740228160488372891719718212647926040,1
491,9,120227269878143877215314161686865751384,1
492,0,7575796204745765377451233666824462768,1
492,1,336794627450974310410475422799626545522,1
492,2,8039990389194671420627940618932835941,1
492,3,50110410490370069815825205234578537764,1
492,4,337348902474684389027685281686462733272,1
492,5,99841960866795715469395209925935778532,1
492,6,2186406338810891630289153800641967933,1
492,7,271685497377326399981246289391055688699,1
492,8,212787415842263368090211673533467108652,1
492,9,176693403825010837083484271942765805433,1
493,0,134468902437224013572343209933389055582,1
493,1,233925852273956486698472537750265057282,1
493,2,220829901880234521209228875803095516414,1
493,3,224824414836451130186235859792201546011,1
493,4,295454466094627214905341072451908783646,1
493,5,95918604294063604740516517098356568680,1
493,6,282512877934405009349453463694447596443,1
493,7,243317716999877856117579064092039979996,1
493,8,27982814317357744506442512143040311525,1
493,9,127619674059184663000702297279914438625,1
494,0,335401088908142353247310609180365100786,1
494,1,302815192200128769625017231224432936806,1
494,2,305775119426935706942236424590060992877,1
494,3,65976902150397508531636094433976667495,1
494,4,213685015553982835941037093074750719199,1
494,5,299411422755132017705445904580875512825,1
494,6,144801365567845252045630132873269611419,1
494,7,222465710637404798368441937568707360971,1
494,8,13608869327608058189570177973795079574,1
494,9,278957401307008484751237153289600185791,1
495,0,137617906954557605165766978907184720970,1
495,1,283998830523695986472103278825539550329,1
495,2,90426151840149001258303473993910880943,1
495,3,31095493766473006397714510841917392135,1
495,4,154043754940451769077583756992549924851,1
495,5,61585927984449733800177767721875625444,1
495,6,167269378593160164777096345070865434035,1
495,7,43830803749754205787848704672765129994,1
495,8,193442548431933485469627200955144234406,1
495,9,160688496067644480243043839030307611615,1
496,0,242032886366571089110186590607412752649,1
496,1,321506992784135920793654060808522753910,1
496,2,258620256126054481754337283068597566254,1
496,3,58775861387576039057528091211637260754,1
496,4,10555769560469279627764028330468124975,1
496,5,155133717938801092310820843812656132244,1
496,6,64839325577668459309555511711694056184,1
496,7,114547742699601842494120914785819115955,1
496,8,104712372946941289239020117185445788472,1
496,9,217640312504889513523135820609885020390,1
497,0,290697504173847892245502883147532500458,1
497,1,155598917402897708246392696903904276379,1
497,2,127818466811317143521382269672608737473,1
497,3,259362819347224151004072324971588318923,1
497,4,124350740996303415907229707936163823508,1
497,5,216151344320644441227508289673094939442,1
497,6,56774065610287027457412215128789556589,1
497,7,27906725726668958174670409967046035933,1
497,8,325156444214208202826101509757272526234,1
497,9,197104898695357640840924450995521404227,1
498,0,327992281262582496700036384565560321543,1
498,1,317935451276470035123047275024982438994,1
498,2,123078432783739056569114963731536881529,1
498,3,277230714588635589239849464919315777919,1
498,4,187336838087261043128519491457451767349,1
498,5,156624775914623935947058255938233586384,1
498,6,88223846603283430301466747434940062252,1
498,7,157727958813647560988286728799682103852,1
498,8,116166288092630613487940324280249556837,1
498,9,33593000511983094569987617519176666847,1
499,0,136957378201236856628028463087491637968,1
499,1,213629886931847176066944672546337815544,1
499,2,58051855371511294191216875842655980799,1
499,3,278273417831453957244496387409519204412,1
499,4,203058681845859094489583727763635308303,1
499,5,132046454230662982722386172248778947239,1
499,6,195387441473233860003439044561933117858,1
499,7,312555787622463557436740306322687919951,1
499,8,207079701475841818241178514297663279493,1
499,9,291124729298973291325059211472283444061,1
500,0,83039257931966497919028717153849460728,1
500,1,146122271166210143658618418370876218236,1
500,2,198004593208606836630437670141083945123,1
500,3,304496500547875451511935979768995677618,1
500,4,51785157459672008251730642052815471725,1
500,5,85452126673753636869300875132487542729,1
500,6,251751620063894087067911747961156395479,1
500,7,308283996878608577892466628256044990998,1
500,8,292524098686092470398915570605291843624,1
500,9,291345685168292083093776715857127937393,1
501,0,48419729979902198522964850849185148148,1
501,1,31520480567790020218131254810088019273,1
501,2,329122418546916782835865459155559782654,1
501,3,54816125100859303414097590633997756629,1
501,4,122521948294868766575597928603791401012,1
501,5,162136046914901616503570542556920977152,1
501,6,101818148069818984430149789716631512698,1
501,7,93268094889506156716179589953980686702,1
501,8,110452346758313631203802957016814462882,1
501,9,7580407053319009329507074336325795336,1
502,0,212018499974999083092258523132310219089,1
502,1,239426222108523078247663465610388244172,1
502,2,198902246204659388040240051771229974865,1
502,3,302512426536987745715569292222064136394,1
502,4,100463753181712299785926203955070646436,1
502,5,33757705994096754275035455349195502699,1
502,6,249896017225162467893774845106343676275,1
502,7,127192432029928712910556930450194481350,1
502,8,76940558979434879980448286157008794745,1
502,9,118079157049863461907479028704575138847,1
503,0,123638624670503224233032083356342709535,1
503,1,121678781786897943432682866844839067746,1
503,2,83409748052769084461327584196572973393,1
503,3,195731965481619470595242007471555330124,1
503,4,123851669790452022812534087909168936493,1
503,5,297703267617839512535703022066320156518,1
503,6,37902511134055352167133783122972227956,1
503,7,165976506447848262554829266005109842829,1
503,8,10122576983828745712022442053138466194,1
503,9,22257178500621591723856378581455221105,1
504,0,52497215551467870745390254512743411000,1
504,1,190303639035378727607054846548079004780,1
504,2,286910845834425045542210337979787819619,1
504,3,242242610476374525077979169308366507901,1
504,4,181819808673086473997571440732196680964,1
504,5,159960680007036720625985715118140849039,1
504,6,299197916762455415725474727021007532635,1
504,7,175077190800635342662125107589669894404,1
504,8,114341541987854399479215137111351521247,1
504,9,59225193815252291522986210865465673358,1
505,0,46347386173823866104264887687486087204,1
505,1,313240683091170553514368058254141110503,1
505,2,59712678345919404512890943147783662414,1
505,3,189604903723443916790402462904774155484,1
505,4,233096021040183699062726662751545462181,1
505,5,23534748849674807639912026234618523798,1
505,6,304549631679529337961223818672922640266,1
505,7,249916496439381166676645832136270925417,1
505,8,87565293039804401482734371544674006210,1
505,9,314928603233087283146399568680602771944,1
506,0,72094896116452969062276269090712827370,1
506,1,230243357236018364540446354578399553473,1
506,2,222462613891791103882102030996189791235,1
506,3,95983663501876547985321094365597099358,1
506,4,327726478883610856873833382761169681481,1
506,5,46303335052374801481087816169977026387,1
506,6,88054647334953788375886292823602086841,1
506,7,311599213809402373515839233908585779888,1
506,8,152544732678134235679446787009779525403,1
506,9,248986998715841212918376037855363877799,1
507,0,324992743979846168028757572108079051067,1
507,1,189900744781841692901286682901320530808,1
507,2,145532710317331486731069042383430479621,1
507,3,175210519862432232783728240294787746371,1
507,4,274597324603953347496296864656745914436,1
507,5,314704016029736378465252125007323555434,1
507,6,194563751838734576042631753548991659640,1
507,7,265175943860571300001355108280914253527,1
507,8,130878330365251568240690037805030559085,1
507,9,201706540236265043564685162326891343243,1
508,0,299406455068045481058264209143613661502,1
508,1,49107071236365493627556865835282186260,1
508,2,119753815603767712405476353341536762114,1
508,3,218860055657903776715629702226900852682,1
508,4,216505718978678965092466396495339132994,1
508,5,103150959906316761183109827861378998494,1
508,6,78824810131681419515164018502482704318,1
508,7,39761669503905245639599858282937350230,1
508,8,233860220097314079021190210370989217124,1
508,9,19394883448577272279676344771772805868,1
509,0,13295902531394541786095336178041055081,1
509,1,289715648712452536055950716903652428299,1
509,2,300313116460311302847232455367283345770,1
509,3,14467109284746680933636176072397420577,1
509,4,224846267462018762964703139877831749122,1
509,5,256264592128941289394590206680921156458,1
509,6,29460632990217427486210416690849105593,1
509,7,183287278397012332665787339776647965160,1
509,8,245153120618827659072445933741342201467,1
509,9,140396496867740214260216025106737297727,1
510,0,186268756362812833947273324819200755887,1
510,1,268455244246629491865336224335363789387,1
510,2,53005379968683931588350663709887017022,1
510,3,234967504059039513087905563675180105574,1
510,4,128619354477433591958312729949741552377,1
510,5,225587559111647982392704087347968887033,1
510,6,241222655594649388834499239729033697202,1
510,7,297351485214206427873551621908662989019,1
510,8,57312413702899972143639329947568385477,1
510,9,50099322260426628446379021558597422187,1
511,0,56199611755847007352408303248628218242,1
511,1,281868330466738139981413875927569836624,1
511,2,209925381699600785860976884134502110334,1
511,3,44375363386487129305371886476704430127,1
511,4,165398420125962377347256465931917582193,1
511,5,262796335783205538128620627580353100140,1
511,6,193324449992119259683027632248250292894,1
511,7,206881064167824263938972664016774690853,1
511,8,106772618375908983101951722263158800480,1
511,9,195748078622832017592466552967988643220,1
512,0,256830802292188911730223890784477153222,1
512,1,182247274500063544338765822976764053494,1
512,2,14415652221406035538613296598805044717,1
512,3,95431193609229691987662172802734366604,1
512,4,121979486428429636408773935416610041143,1
512,5,228015246160232511639362675409768316630,1
512,6,7211038447639262743287259524368389885,1
512,7,13275870710148746217448834459077093823,1
512,8,184462271947140567826952760450371254912,1
512,9,297679091981962450059194082349489457742,1
513,0,171235456725824973854942877475271239378,1
513,1,246363998431007819107580881102103929882,1
513,2,296037205470875587855534033059786146236,1
513,3,12147378213721231535069785816877019356,1
513,4,40601347941218811244126376399367967361,1
513,5,89895579195810407041914372534816271489,1
513,6,126348542378818039187623472670968171401,1
513,7,185336940774155624328271259182756143234,1
513,8,6599916641695252553733725146034677970,1
513,9,51800355536631631922858673589468419883,1
514,0,98283816593746972412398406593615616607,1
514,1,317427945056673748274283637389650358137,1
514,2,140252793771820707099846826388672104737,1
514,3,194289548803602394706355132271644398347,1
514,4,48937908750728797058350009622669449064,1
514,5,89119161336091093178196395357476081749,1
514,6,318989574605015719767828482667346386441,1
514,7,294073279382232444093594487438542914446,1
514,8,213625123978420762528351193324120053793,1
514,9,141735010684210178212237662990450883677,1
515,0,147889338172262476873824802314081171277,1
515,1,154295062159879268917821093237613180795,1
515,2,269961888415452610258833362487793744112,1
515,3,149751204132438455773467083071702313878,1
515,4,170942052462982332919430616319870674031,1
515,5,250193569945174294036636841373408828901,1
515,6,259430636216715030695081762933088767583,1
515,7,142804453716872867195886620717256987993,1
515,8,162063095804102155397691045868732850522,1
515,9,64017787498263053501445616664645444330,1
516,0,242033922232350254662522457305598784107,1
516,1,229130722165337934278376885577936344861,1
516,2,33882540540134737052430223291085926429,1
516,3,58439548503287852453663686799593680181,1
516,4,65708408108586845689345760826674868876,1
516,5,136823982908912469227508205837494612771,1
516,6,266973309269089549770343099472521060602,1
516,7,95924951788526579744125921343121044582,1
516,8,323665289079679658660695299921911440968,1
516,9,57186356655625120182290715038156711705,1
517,0,271973992082591620183465205397089146557,1
517,1,13739517072217193921774127293078927300,1
517,2,134776163933717455181164433222537897387,1
517,3,6002200179357433310501018780063586679,1
517,4,31474435323236533561829228653933956339,1
517,5,283886948477021202587973593543388037690,1
517,6,256196391487466763650409409684388486863,1
517,7,233126871064793231733157850850953339093,1
517,8,137153420992204387193853213132533763606,1
517,9,233093754140073038883627554327069798796,1
518,0,208687985302874071933640926209464416558,1
518,1,17301417150187238395438545905256743266,1
518,2,176215262953275740325302301081163708246,1
518,3,9600487932014865163916144484251241976,1
518,4,95620889865323608263765843360080080818,1
518,5,305991852020578943739827504411047655564,1
518,6,136137973793104784845042259121683531079,1
518,7,102304828384200376128766254016695375836,1
518,8,305880750530526231318853353191973177493,1
518,9,323292899507083842404595370368488323426,1
519,0,37851578939201169211528666406728079305,1
519,1,295575578597242915700294283905001131609,1
519,2,131369977964860696997472218615144176174,1
519,3,126745464718890510145585028273910905500,1
519,4,305598253438953142103545039575278744277,1
519,5,95233548765102183609104584030179329449,1
519,6,207885394571707135145197357304101562340,1
519,7,162708489414514137647875820474128719196,1
519,8,191485601580549060373763119010278291674,1
519,9,277345731788511698557998656006148805088,1
520,0,24865047916846492266627774768152118018,1
520,1,211144544921302675048395016372394185872,1
520,2,101785011279430413098127639559071206601,1
520,3,51807627773521811854646846524585318631,1
520,4,127695085179763944674206843670544454475,1
520,5,215338085780784393302092620053581588354,1
520,6,204018492466507669352520925806580700251,1
520,7,242388571774836338010300603544487099828,1
520,8,58345705818029727456781310047730229094,1
520,9,58411731121175065590678738312225591815,1
521,0,116632137145884799214969560889799951505,1
521,1,336192294803970475684819135376071614813,1
521,2,314672189699339241619608672545017528807,1
521,3,253918682493062447625827314915308580487,1
521,4,338008533730742399807466079762256008280,1
521,5,116125167164871330277873767950592904412,1
521,6,304341804646098628015497022239020675944,1
521,7,3423615729955278936739327565777375419,1
521,8,254547213332821304432649557883453547955,1
521,9,202638823520657382149643095113445834636,1
522,0,318602571286705426743852810240790400427,1
522,1,204330193399375199095792149549075103019,1
522,2,319858077103526299004699918344474607535,1
522,3,162259879680701994640247527984583139277,1
522,4,96194663558385042437013841902057767557,1
522,5,299807262773564923579871112286168740203,1
522,6,52362697549781455369633857319329706730,1
522,7,165102852467007348213973742919157745923,1
522,8,72177956998896105806094627674266682338,1
522,9,89826083307154463879058742727314390731,1
523,0,290360883922195350315775522036049022862,1
523,1,58583798499911569545969086837677190332,1
523,2,273735980278407929892192986999284595266,1
523,3,242677171574350087527626989216677001674,1
523,4,309488340548089800278888128157538184473,1
523,5,37343857764752627179401449810190266096,1
523,6,144702403315230250910315032237070188330,1
523,7,215898222814521790024715702549779975362,1
523,8,207416956134748608170232913907114608623,1
523,9,70508011615843309327822029315026486491,1
524,0,70259465628044909585020298339066208835,1
524,1,35238082842502514915197439310789450098,1
524,2,77705988812861042050043062554948505424,1
524,3,23056230756449715387253844344420246654,1
524,4,107684375844611046854362677495778234250,1
524,5,12676103758040722727849686318874681623,1
524,6,128245525610062308468690255834560588830,1
524,7,67750595885962690886955868098677365485,1
524,8,224817765777134936619444791549647343103,1
524,9,338578150625024760799516158653620370269,1
525,0,51217378376725111114943248945108750437,1
525,1,96691253368997032127855565347716885682,1
525,2,240107558065955043757877717688979799516,1
525,3,215656187832811360549847690851423888309,1
525,4,82537822112330179966623543949396854158,1
525,5,8011561818026995525646400585225579397,1
525,6,283291812639511432732202144984506576043,1
525,7,104765611167327097809684546126495231326,1
525,8,1971395260563575434927208288073401310,1
525,9,297467857601192830878618502118116178829,1
526,0,212410242886360473121374510535553589482,1
526,1,43584595739706980127801341726928906560,1
526,2,275719913057565358016486232231425332891,1
526,3,315282187686825394427238390364295622415,1
526,4,84042269255769252230804665151993109721,1
526,5,163448797958015900714180688032835579039,1
526,6,100113970449257247502333476418325283018,1
526,7,65248311322576504960180538940431758496,1
526,8,1618780504729218109470559718855902140,1
526,9,31522789648823803598713967363614952797,1
527,0,246388633572033948852701458536376344188,1
527,1,78988208754984408874369392012234588537,1
527,2,96636837464166001955468665194736998187,1
527,3,86746476041262027050018765699481014057,1
527,4,201561529714816657453104819576546731323,1
527,5,333263118284415998047599766460649063662,1
527,6,181516378327866805795444582100207258423,1
527,7,132067144799820234025055213564085864618,1
527,8,174981497077472295647023622307099455329,1
527,9,107876706641257629573842892370034810827,1
528,0,280966947973096278657001520778412815320,1
528,1,124936130335906734955525048588014076936,1
528,2,100532806335316807724676202937947681613,1
528,3,89298714021663217764221885536097303933,1
528,4,222500455059856576501412506632840369821,1
528,5,179643153316601598077619117844080820595,1
528,6,99970097664263034683665156986605281944,1
528,7,154708079130317941720588904946546486007,1
528,8,167547892302827601952035673762287924801,1
528,9,151586541072122870220830287073747991876,1
529,0,50435165804352645191746284107486246135,1
529,1,197015811684403693460129048054133222962,1
529,2,274749351380802663496421819536708517211,1
529,3,222386878377215529922613734706283770699,1
529,4,71686898929962024745883968891684096810,1
529,5,240226102900872793319630528089793797118,1
529,6,65890192222671147360475017296741219743,1
529,7,38108034308583487909601205609293461654,1
529,8,262897515189292066829227599566463956074,1
529,9,44762234325498601342480658005228637988,1
530,0,260017505907626273083668725910672132371,1
530,1,52420364842801837976169784885617045410,1
530,2,16136276372302792901130506103160375157,1
530,3,157235646842077638613610991355338750127,1
530,4,115806859213904404833364334421152325908,1
530,5,123838512352731723831711662358079020270,1
530,6,178016644182017004150838533860510055824,1
530,7,93818156649981900534366263383401089463,1
530,8,34681553813211726503313488075502543736,1
530,9,222902949436133337790223640589673952420,1
531,0,127253134571144619206790311064948134995,1
531,1,125264416402377320318513631057640567559,1
531,2,331417200343226025053154170466363426431,1
531,3,10763987420605752879313262100079335788,1
531,4,301265379475416884927651650922296392878,1
531,5,84031173484835743450017291033386524684,1
531,6,154519925849823024387384423739850407236,1
531,7,236399569577302974861250056969875572113,1
531,8,53213786545145847815181104265806294818,1
531,9,243231045239662050508373586304484252209,1
532,0,133501303784357356322448125598290085580,1
532,1,307386828287811712567474007686520227652,1
532,2,19663668451897722092419719457501647676,1
532,3,212518507392579007000233191241586547243,1
532,4,229327587546983076304886144081775450563,1
532,5,245078057519757711371011143730895208159,1
532,6,197295426295649275384052093427929338775,1
532,7,132832523284793143563256567032445650114,1
532,8,223789356936532227496561840967582263738,1
532,9,339305295557704855184414277685295111754,1
533,0,323623666041548017008979780169386890579,1
533,1,270217680615533183541499026161876547848,1
533,2,256841455634916451389422814082420560727,1
533,3,243261429284778302111950348470653444976,1
533,4,249895042008565049886077498070565369803,1
533,5,43412895499099726999888302356408175117,1
533,6,301013088803330649140097726702577920351,1
533,7,224190942816519726273092267274546503560,1
533,8,179639300317243706777610476762083879445,1
533,9,234550027560967719874076268088242558360,1
534,0,153602808698578503753666238785836422935,1
534,1,256644822727291064876379720032621762886,1
534,2,272585234084844653826340929223582359307,1
534,3,276856940424326178183230171150947498393,1
534,4,175554471180040400539917739936740370202,1
534,5,225280999047347167608380662104574868925,1
534,6,283592458642310890916842857089249822822,1
534,7,217371668956043871848016733151768134649,1
534,8,224242529244443695319151381786296815690,1
534,9,154492501285891274971747214178576779629,1
535,0,184138670400559536784844699821567028066,1
535,1,139724458384049818628227503931055952096,1
535,2,117059964897782070453021721885529809701,1
535,3,68058176103506338718657628443818098233,1
535,4,116503363948722567874811608838678847049,1
535,5,195061973967826451995415842083513805499,1
535,6,93801726820604984547141498328510013881,1
535,7,205315205372783791353665420873129782085,1
535,8,316201218714692229335217514419799138585,1
535,9,190888648929208406290681761970746141491,1
536,0,68329537642507481667627942721097187088,1
536,1,220837370386002438255105969142822023997,1
536,2,92133712516623223885227483834480412378,1
536,3,90077658687060199117911528530958055178,1
536,4,26586709679637983802362647187732956129,1
536,5,121111386350425569667984099254984402390,1
536,6,266272984507561215375840741975686244091,1
536,7,220314953481801345614673987923835195349,1
536,8,325763317712639191431141128686849088796,1
536,9,69553938189717726826842524554441327012,1
537,0,157023968391166986218291208746054210624,1
537,1,119246971400501857617744197282382275298,1
537,2,50445857133097258350396566146799327704,1
537,3,333675743405309083049055556541291674643,1
537,4,300371606338335542851389439565255936001,1
537,5,65364751350562042356636412435640630950,1
537,6,56189534259773537459292403218862975199,1
537,7,300141737304711018672473068698336243480,1
537,8,271182550405586689749111419401132825387,1
537,9,140480420837183604705828432192551629327,1
538,0,16755097658109483753890446906880095700,1
538,1,108359916558101193322868958280238828573,1
538,2,105881259561890394446763032192980675355,1
538,3,310807502582146233955802540911889911166,1
538,4,17172726629144782201169547289021099011,1
538,5,159450927374491512399624546254615414973,1
538,6,195888242406527665393816662490148702501,1
538,7,187959114362194511126293049207689043997,1
538,8,80335062594153620983458775420477571358,1
538,9,250002230970928914882642629412356899937,1
539,0,83380163599564560767452286742587499701,1
539,1,189664471462617664362423356415528701364,1
539,2,38390717217880719429297303756418509032,1
539,3,161007965088176257238512140164237647307,1
539,4,89946091620182028698894525920979884875,1
539,5,214489559706720263858802415809548276694,1
539,6,101342239044126363941191598318821294202,1
539,7,167743614231683985280528216263001004175,1
539,8,303260599307159305073888803283247170214,1
539,9,254182632795061958594898600554007066499,1
540,0,191150702518914589654197127125793744635,1
540,1,242032612320177637887719701565468810143,1
540,2,333665326549038793638529038422585691436,1
540,3,193074336952620021178030821537330159639,1
540,4,264929194943176161742684498388031572309,1
540,5,216719599618495938900377588598337353861,1
540,6,108347566294512871504639761361233161454,1
540,7,295664376167406403228607639393787360302,1
540,8,42797490143016085033591667542703993535,1
540,9,165822003228021409751780849784489857745,1
541,0,207133911614787892621672217445997368118,1
541,1,48098529812947871527243375265202621809,1
541,2,324119320329444893022918267123615541932,1
541,3,301759805912353234882706775262127598938,1
541,4,306402722152781539172576841187358410870,1
541,5,209699809963498467369228115595440439889,1
541,6,172527461170473123671627469157925760206,1
541,7,105872740950609085782984758866195230461,1
541,8,36326064577929544555015607512435934589,1
541,9,206681230836852271569870506216027272070,1
542,0,297892697449892392655464110062447516251,1
542,1,327772172840948448029182929349337042437,1
542,2,262512062649785379496383443835428674539,1
542,3,197069163051662409142566145131039832160,1
542,4,220731992014526535022758077453326561457,1
542,5,274147391086933097186550274509458359946,1
542,6,17321820816104827859223460247281357077,1
542,7,329746800885381719246683018923606340006,1
542,8,129304211158118668049369358333834108493,1
542,9,321464785888168014069839888380535258923,1
543,0,335900405330425070265978176406124163201,1
543,1,167524864373098347667999960106640171783,1
543,2,251255132530812535974397092192544141076,1
543,3,312835330061980960127249565564197991421,1
543,4,174513279262819635537597547446861080572,1
543,5,25250835044717642590991172515836368417,1
543,6,225940697624101395835454050652202782728,1
543,7,185317957203090615260127313250045218363,1
543,8,245342842034705517642085092453808420386,1
543,9,245799443750867423105947248714531832261,1
544,0,88232839203212847879070580018895272077,1
544,1,51664111030838190227240357037322165289,1
544,2,314480824105693825096270663713196875541,1
544,3,181978484843632265468287953375988838871,1
544,4,269575202205762000357155580081375197856,1
544,5,178067049211955128199369554927334826386,1
544,6,210362445271409011829061910983732437373,1
544,7,180673740932633316956503606330515000961,1
544,8,228569533934802358330455617535801801992,1
544,9,59725857756212952509121597894259818679,1
545,0,96007791790356604218991826975804742637,1
545,1,292666593335266717696624793331820017201,1
545,2,157209996075235911185923634031445183362,1
545,3,64560398677747271411619107536423891980,1
545,4,279048133837142267918446866414196270513,1
545,5,233796822967008327388949397122440902591,1
545,6,219954145395930913268226624892374766951,1
545,7,260762558543103842213390406059443383699,1
545,8,296949831460740756835528854346418431548,1
545,9,65728368333796396441298368123628144705,1
546,0,161629181522493397221808418637424258128,1
546,1,168759894469606960121490435939882241624,1
546,2,216060772835884419822094750302745599884,1
546,3,285054566712968268912484683656736554871,1
546,4,292515706120822520836760843561469847455,1
546,5,204416973412192450465390038710183082901,1
546,6,145681887358460081033910402614634320325,1
546,7,81484755227799034384097289349546412390,1
546,8,252510001396190214769398410466710702840,1
546,9,7753165918801942052934376175888940055,1
547,0,75344527106570597378244567475145528751,1
547,1,244112926396208942693142761748581571809,1
547,2,238413773394288634561353496566682818924,1
547,3,112378450856231504959911440559250813368,1
547,4,115715260722400984853539700865753623263,1
547,5,320038041827676570448881356264119752227,1
547,6,22719723329356312345109750803217967810,1
547,7,81443642252983121735789958512945715281,1
547,8,202597705473913812171492284356687389387,1
547,9,6265496055390880663522214371359936746,1
548,0,24027357264716331217021096712696876676,1
548,1,330634882124270369132903253664393148674,1
548,2,133086440080522164980291232042892897769,1
548,3,310794529845647405895724597952649228362,1
548,4,167035727742743988620971714574495836464,1
548,5,9408585231671402259515196827438638419,1
548,6,6596554136223948457668767598326502667,1
548,7,114321066903461308823848689103432020402,1
548,8,138055823402706734455371516356921167247,1
548,9,8789525822946638247497306199391797397,1
549,0,288295465010767147639889531038971900980,1
549,1,75209931616706981617481267797764570087,1
549,2,125615843539558318085294503063253136713,1
549,3,74740309229569801344182306123922207952,1
549,4,28319605929978860520591213049674977568,1
549,5,270144929056195004103301384006589697893,1
549,6,79133696255234911659869994249110299248,1
549,7,15668535509193934675687225924276325566,1
549,8,144532110682961331435889215178984630637,1
549,9,174560424777587102754662542924798012665,1
550,0,233393831839463217863398525003620372373,1
550,1,308361649049361183265059869078813067352,1
550,2,28486945675903092941393041970899154450,1
550,3,77281076774740911938780143707295062766,1
550,4,82149009458878367798706932580915734111,1
550,5,17428273059692063329613440288955729175,1
550,6,150608759998122181054652880217238511357,1
550,7,248861758361575806180409177479116093384,1
550,8,247340273211087140981257917309274858714,1
550,9,292737632247050507320005493130322812775,1
551,0,281854190975841720838389255514888801835,1
551,1,197647623219685059081152359216980795006,1
551,2,131401380400632003778450684512419078139,1
551,3,139951221655814548495609564300019926106,1
551,4,50735347818940293954455249617622611508,1
551,5,141335476697069734408106254310601800167,1
551,6,159138046486732764361388661013255611208,1
551,7,270058906710262776795743700027975812799,1
551,8,19359348655407563065546381756487787404,1
551,9,258448095627676064428183557595446322269,1
552,0,208871564362095520643206158809774588067,1
552,1,43800212842278723481007249373327834930,1
552,2,99190558973173690047510599891929014214,1
